pair_id,left_id,right_id,left_source,right_source,names_left,names_right,categories_left,categories_right,confidence_left,confidence_right,websites_left,websites_right,socials_left,socials_right,emails_left,emails_right,phones_left,phones_right,brand_left,brand_right,addresses_left,addresses_right
1075,3f07a9dfe7604ff86271940e,08f498ed66461d6c03d8a6d824918483,"[{""property"":"""",""dataset"":""FourSquare"",""record_id"":""3f07a9dfe7604ff86271940e"",""update_time"":""2024-08-30T00:00:00.000"",""confidence"":1.0}]","[{""property"":"""",""dataset"":""meta"",""record_id"":""2269995356578498"",""update_time"":""2025-01-06T08:00:00.000Z"",""confidence"":0.39415041782729804}]","{""primary"":""Mudanzas Arca"",""common"":{},""rules"":[]}","{""primary"":""Mudanzas y Transportes ARCA""}","{""primary"":""Retail > Furniture and Home Store"",""alternate"":[""Business and Professional Services > Home Improvement Service > Home Service""]}","{""primary"":""freight_and_cargo_service"",""alternate"":[""movers""]}",1.0,0.3941504178272981,[null],"[""http://arcatransportes.com.mx/""]","[null,null,null]","[""https://www.facebook.com/2269995356578498""]",[null],,"[""477 718 3918""]","[""+524777183918""]","{""wikidata"":"""",""names"":{""primary"":""Mudanzas Arca"",""common"":{},""rules"":[]}}",,"[{""freeform"":""Maestros 802"",""locality"":""León"",""region"":""Guanajuato"",""country"":""MX"",""postcode"":""37150""}]","[{""freeform"":""Calle Roca 703"",""locality"":""León"",""postcode"":""37160"",""country"":""MX""}]"
1076,50ac1598e4b08e127aac8817,08f2aa641dac166c0396504b89284b46,"[{""property"":"""",""dataset"":""FourSquare"",""record_id"":""50ac1598e4b08e127aac8817"",""update_time"":""2024-10-15T00:00:00.000"",""confidence"":1.0}]","[{""property"":"""",""dataset"":""meta"",""record_id"":""1508665346097371"",""update_time"":""2025-01-06T08:00:00.000Z"",""confidence"":0.9645127118644068}]","{""primary"":""Seneca Nation Library"",""common"":{},""rules"":[]}","{""primary"":""Seneca Nation Indians Library""}","{""primary"":""Community and Government > Library"",""alternate"":[]}","{""primary"":""library"",""alternate"":[""community_services_non_profits""]}",1.0,0.9645127118644068,"[""http://senecanationlibrary.wordpress.com""]","[""http://senecanationlibrary.wordpress.com""]","[null,null,null]","[""https://www.facebook.com/1508665346097371""]",[null],,"[""(716) 532-9449""]","[""+17165329449""]","{""wikidata"":"""",""names"":{""primary"":""Seneca Nation Library"",""common"":{},""rules"":[]}}",,"[{""freeform"":""3 Thomas Indian School Dr"",""locality"":""Irving"",""region"":""NY"",""country"":""US"",""postcode"":""14081""}]","[{""freeform"":""3 Thomas Indian School Dr"",""locality"":""Irving"",""postcode"":""14081-9300"",""region"":""NY"",""country"":""US""}]"
1077,5a2594ae32b61d11120025cc,08f184585198e405031141d8c7cec342,"[{""property"":"""",""dataset"":""FourSquare"",""record_id"":""5a2594ae32b61d11120025cc"",""update_time"":""2024-07-02T00:00:00.000"",""confidence"":1.0}]","[{""property"":"""",""dataset"":""meta"",""record_id"":""170734479646723"",""update_time"":""2025-01-06T08:00:00.000Z"",""confidence"":0.9385113268608414}]","{""primary"":""Europcar NANTES FORUM D'ORVAULT"",""common"":{},""rules"":[]}","{""primary"":""Europcar""}","{""primary"":""Travel and Transportation > Transport Hub > Rental Car Location"",""alternate"":[]}","{""primary"":""car_rental_agency"",""alternate"":[""travel"",""rental_service""]}",1.0,0.9385113268608414,[null],"[""http://www.europcar-atlantique.fr""]","[null,null,null]","[""https://www.facebook.com/170734479646723""]",[null],,"[""02 40 63 12 13""]","[""+33240631213""]","{""wikidata"":"""",""names"":{""primary"":""Europcar NANTES FORUM D'ORVAULT"",""common"":{},""rules"":[]}}","{""names"":{""primary"":""Europcar""}}","[{""freeform"":""310 Rte De Vannes, Forum D'Orvault"",""locality"":""Orvault"",""country"":""FR"",""postcode"":""44700""}]","[{""freeform"":""310 Route de Vannes"",""locality"":""Orvault"",""postcode"":""44700"",""country"":""FR""}]"
1078,4e954be96da11612547fc015,08f1ea2d93cc3a9e035b43ef4cb52ad1,"[{""property"":"""",""dataset"":""FourSquare"",""record_id"":""4e954be96da11612547fc015"",""update_time"":""2024-07-03T00:00:00.000"",""confidence"":1.0}]","[{""property"":"""",""dataset"":""meta"",""record_id"":""104371149606519"",""update_time"":""2025-01-06T08:00:00.000Z"",""confidence"":0.9467515923566879}]","{""primary"":""Centro Nazionale Volontariato"",""common"":{},""rules"":[]}","{""primary"":""Centro Nazionale Per Il Volontariato""}","{""primary"":""Business and Professional Services > Convention Center > Conference Room"",""alternate"":[]}","{""primary"":""community_services_non_profits"",""alternate"":[""topic_concert_venue""]}",1.0,0.9467515923566879,"[""http://www.centrovolontariato.net""]","[""http://www.centrovolontariato.net/""]","[null,null,null]","[""https://www.facebook.com/104371149606519""]",[null],,"[""395 8341 9500""]","[""+390583419500""]","{""wikidata"":"""",""names"":{""primary"":""Centro Nazionale Volontariato"",""common"":{},""rules"":[]}}",,"[{""freeform"":""VIA Catalani 158"",""locality"":""Lucca"",""region"":""LU"",""country"":""IT""}]","[{""freeform"":""Via Alfredo Catalani, 158"",""locality"":""Lucca"",""postcode"":""55100"",""region"":""52"",""country"":""IT""}]"
1079,982baae2968e9720c59971ac,08f195db493431320381b4048d82235d,"[{""property"":"""",""dataset"":""FourSquare"",""record_id"":""982baae2968e9720c59971ac"",""update_time"":""2024-10-16T00:00:00.000"",""confidence"":1.0}]","[{""property"":"""",""dataset"":""Microsoft"",""record_id"":""562949963920727"",""update_time"":""2024-07-27T13:32:17.230Z"",""confidence"":0.77}]","{""primary"":""Atm"",""common"":{},""rules"":[]}","{""primary"":""ATM (Post Office)""}",{},"{""primary"":""atms""}",1.0,0.77,[null],"[""https://www.postoffice.co.uk/atm-locator?y_source=1_NjI0OTgwNzctNDgzLWxvY2F0aW9uLndlYnNpdGU%3D""]","[null,null,null]",,[null],,"[""0345 722 3344""]","[""03457223344""]","{""wikidata"":"""",""names"":{""primary"":""Atm"",""common"":{},""rules"":[]}}",,"[{""freeform"":""345 Hertford Rd"",""locality"":""London"",""region"":""Greater London"",""country"":""GB"",""postcode"":""N9 7ET""}]","[{""freeform"":""345 Hertford Road, Lower Edmonton"",""locality"":""London"",""postcode"":""N9 7ET"",""region"":"""",""country"":""GB""}]"
1080,52f24ae0498e78af345c6d00,08fa810056a2b6400390bcc253369382,"[{""property"":"""",""dataset"":""FourSquare"",""record_id"":""52f24ae0498e78af345c6d00"",""update_time"":""2021-08-12T00:00:00.000"",""confidence"":1.0}]","[{""property"":"""",""dataset"":""meta"",""record_id"":""1957610831173551"",""update_time"":""2025-01-06T08:00:00.000Z"",""confidence"":0.2867132867132867}]","{""primary"":""EVS - Espaço Vida Saudável Herbalife"",""common"":{},""rules"":[]}","{""primary"":""EVS - Espaço Vida Saudável Herbalife""}","{""primary"":""Dining and Drinking > Restaurant > Bistro"",""alternate"":[]}","{""primary"":""tea_room"",""alternate"":[""vitamins_and_supplements"",""cafe""]}",1.0,0.28671328671328666,[null],"[""http://evsaguiar.com.br/""]","[null,null,null]","[""https://www.facebook.com/1957610831173551""]",[null],,[null],"[""+5511983849245""]","{""wikidata"":"""",""names"":{""primary"":""EVS - Espaço Vida Saudável Herbalife"",""common"":{},""rules"":[]}}",,"[{""freeform"":""R. Verbo Divino, 926"",""locality"":""São Paulo"",""region"":""SP"",""country"":""BR""}]","[{""freeform"":""Rua Capitão Otávio Machado, 1153"",""locality"":""São Paulo"",""postcode"":""04718-002"",""region"":""SP"",""country"":""BR""}]"
1081,4fb50d19e4b0a0f95a1c675d,08f1eb4d75b70952032fe68b67de3608,"[{""property"":"""",""dataset"":""FourSquare"",""record_id"":""4fb50d19e4b0a0f95a1c675d"",""update_time"":""2024-07-03T00:00:00.000"",""confidence"":1.0}]","[{""property"":"""",""dataset"":""meta"",""record_id"":""1561321574116902"",""update_time"":""2025-01-06T08:00:00.000Z"",""confidence"":0.9837452982267598}]","{""primary"":""Panificio Saraceno di De Mattei"",""common"":{},""rules"":[]}","{""primary"":""Panificio De Mattei""}","{""primary"":""Dining and Drinking > Bakery"",""alternate"":[]}","{""primary"":""bakery"",""alternate"":[""grocery_store"",""cupcake_shop""]}",1.0,0.9837452982267598,[null],,"[null,null,null]","[""https://www.facebook.com/1561321574116902""]",[null],,"[""0184 507272""]","[""+390184507272""]","{""wikidata"":"""",""names"":{""primary"":""Panificio Saraceno di De Mattei"",""common"":{},""rules"":[]}}",,"[{""freeform"":""Piazza Colombo Cristoforo 9"",""locality"":""Sanremo"",""region"":""IM"",""country"":""IT"",""postcode"":""18038""}]","[{""freeform"":""Piazza Cristoforo Colombo, 9"",""locality"":""Sanremo"",""postcode"":""18038"",""region"":""42"",""country"":""IT""}]"
1082,5dd5781754554b51bcd780e2,08f44ae90692308e03f1331d2cca4a44,"[{""property"":"""",""dataset"":""FourSquare"",""record_id"":""5dd5781754554b51bcd780e2"",""update_time"":""2024-10-11T00:00:00.000"",""confidence"":1.0}]","[{""property"":"""",""dataset"":""meta"",""record_id"":""292475800845798"",""update_time"":""2025-01-06T08:00:00.000Z"",""confidence"":0.9645127118644068}]","{""primary"":""Purple Lotus Kava Bar"",""common"":{},""rules"":[]}","{""primary"":""Purple Lotus Kava Bar""}","{""primary"":""Arts and Entertainment > Night Club"",""alternate"":[""Dining and Drinking > Bar > Lounge"",""Dining and Drinking > Restaurant > BBQ Joint""]}","{""primary"":""bar"",""alternate"":[""lounge"",""dance_club""]}",1.0,0.9645127118644068,"[""http://purplelotuskavabar.com""]","[""http://purplelotuskavabar.com""]","[null,null,null]","[""https://www.facebook.com/292475800845798""]",[null],,"[""(561) 379-3667""]","[""+15613793667""]","{""wikidata"":"""",""names"":{""primary"":""Purple Lotus Kava Bar"",""common"":{},""rules"":[]}}",,"[{""freeform"":""3001 S Federal Hwy"",""locality"":""Delray Beach"",""region"":""FL"",""country"":""US"",""postcode"":""33483""}]","[{""freeform"":""3001 S Federal Hwy"",""locality"":""Delray Beach"",""postcode"":""33483-3219"",""region"":""FL"",""country"":""US""}]"
1083,4e789099d4c084f1c76d6681,08f2aa650405da4d03ac202ae41b574e,"[{""property"":"""",""dataset"":""FourSquare"",""record_id"":""4e789099d4c084f1c76d6681"",""update_time"":""2024-10-14T00:00:00.000"",""confidence"":1.0}]","[{""property"":"""",""dataset"":""meta"",""record_id"":""167575146437905"",""update_time"":""2025-01-06T08:00:00.000Z"",""confidence"":0.9837452982267598}]","{""primary"":""Brierwood Childcare Center"",""common"":{},""rules"":[]}","{""primary"":""Brierwood Child Care Center""}","{""primary"":""Retail > Miscellaneous Store"",""alternate"":[]}","{""primary"":""home_service"",""alternate"":[""day_care_preschool"",""preschool""]}",1.0,0.9837452982267598,[null],"[""https://www.brierwoodchildcare.com/hamburg-ny-daycare-center.php""]","[null,null,null]","[""https://www.facebook.com/167575146437905""]",[null],,[null],"[""+17166460233""]","{""wikidata"":"""",""names"":{""primary"":""Brierwood Childcare Center"",""common"":{},""rules"":[]}}",,"[{""freeform"":""5324 Rogers Rd"",""locality"":""Hamburg"",""region"":""NY"",""country"":""US"",""postcode"":""14075""}]","[{""freeform"":""5540 Southwestern Blvd"",""locality"":""Hamburg"",""postcode"":""14075"",""region"":""NY"",""country"":""US""}]"
1084,625ffb3889f7381ee5d94af8,08f18606561587130300656616c838e9,"[{""property"":"""",""dataset"":""FourSquare"",""record_id"":""625ffb3889f7381ee5d94af8"",""update_time"":""2024-07-03T00:00:00.000"",""confidence"":1.0}]","[{""property"":"""",""dataset"":""meta"",""record_id"":""101971645457242"",""update_time"":""2025-01-06T08:00:00.000Z"",""confidence"":0.9645127118644068}]","{""primary"":""Centre RNPC AVRANCHES (Quentin sur le homme)"",""common"":{},""rules"":[]}","{""primary"":""Centre RNPC Avranches""}","{""primary"":""Health and Medicine > Nutritionist"",""alternate"":[]}","{""primary"":""nutritionist"",""alternate"":[""weight_loss_center"",""hospital""]}",1.0,0.9645127118644068,"[""https://www.rnpc.fr/carte-des-centres-rnpc/region-normandies/centre-rnpc-avranches/""]","[""https://www.rnpc.fr/carte-des-centres-rnpc/region-normandies/centre-rnpc-avranches/?utm_source=home-page""]","[null,null,null]","[""https://www.facebook.com/101971645457242""]",[null],,"[""07 85 74 57 88""]","[""+33785745788""]","{""wikidata"":"""",""names"":{""primary"":""Centre RNPC AVRANCHES (Quentin sur le homme)"",""common"":{},""rules"":[]}}","{""names"":{""primary"":""Centre RNPC""}}","[{""freeform"":""2 ZA de Cromel"",""locality"":""Saint-Quentin-sur-le-Homme"",""country"":""FR"",""postcode"":""50220""}]","[{""freeform"":""2 Z.A. de Cromel"",""locality"":""Saint-Quentin-sur-le-Homme"",""postcode"":""50220"",""country"":""FR""}]"
1085,52a1f60e5b8f4470e5f825f0,08f1e83283d4d21e030f619da70eb877,"[{""property"":"""",""dataset"":""FourSquare"",""record_id"":""52a1f60e5b8f4470e5f825f0"",""update_time"":""2024-07-03T00:00:00.000"",""confidence"":1.0}]","[{""property"":"""",""dataset"":""meta"",""record_id"":""204265926798867"",""update_time"":""2025-01-06T08:00:00.000Z"",""confidence"":0.6214335421016005}]","{""primary"":""Uau Gelato Artigianale"",""common"":{},""rules"":[]}","{""primary"":""Uau Gelato Artigianale""}","{""primary"":""Dining and Drinking > Restaurant"",""alternate"":[]}","{""primary"":""ice_cream_shop"",""alternate"":[""coffee_shop"",""bar""]}",1.0,0.6214335421016005,[null],"[""http://www.uaugelatoartigianale.it/""]","[null,null,null]","[""https://www.facebook.com/204265926798867""]",[null],,"[""081 019 1954""]","[""+390810191954""]","{""wikidata"":"""",""names"":{""primary"":""Uau Gelato Artigianale"",""common"":{},""rules"":[]}}",,"[{""freeform"":""Viale Colli Aminei 353-355"",""locality"":""Napoli"",""region"":""Napoli"",""country"":""IT"",""postcode"":""80131""}]","[{""freeform"":""Viale Colli Aminei, 355"",""locality"":""Napoli"",""postcode"":""80131"",""region"":""72"",""country"":""IT""}]"
1086,4f15fb8ce4b03856f4e3ab13,08f266270c4539260304d8c6b7750c95,"[{""property"":"""",""dataset"":""FourSquare"",""record_id"":""4f15fb8ce4b03856f4e3ab13"",""update_time"":""2024-10-11T00:00:00.000"",""confidence"":1.0}]","[{""property"":"""",""dataset"":""meta"",""record_id"":""1841590429409623"",""update_time"":""2025-01-06T08:00:00.000Z"",""confidence"":0.9837452982267598},{""property"":""/properties/existence"",""dataset"":""Microsoft"",""record_id"":""1970324837060849"",""update_time"":""2020-11-26T05:37:59.063Z"",""confidence"":0.77}]","{""primary"":""Sherwin-Williams Paint Store"",""common"":{},""rules"":[]}","{""primary"":""Sherwin-Williams""}","{""primary"":""Retail > Hardware Store"",""alternate"":[""Retail > Arts and Crafts Store""]}","{""primary"":""hardware_store"",""alternate"":[""painting"",""shopping""]}",1.0,0.9962614185921548,"[""http://www.sherwin-williams.com/store-locator/paint-store/lincoln/il/3138""]","[""https://www.sherwin-williams.com/store-locator/paint-store/lincoln/il/703138""]","[""https://www.twitter.com/sherwinwilliams"",""https://www.facebook.com/309180132920"",null]","[""https://www.facebook.com/1841590429409623""]","[""sw703138@sherwin.com""]",,"[""(217) 732-9222""]","[""+12177329222""]","{""wikidata"":"""",""names"":{""primary"":""Sherwin-Williams Paint Store"",""common"":{},""rules"":[]}}","{""names"":{""primary"":""Sherwin-Williams""}}","[{""freeform"":""523 Pulaski St"",""locality"":""Lincoln"",""region"":""IL"",""country"":""US"",""postcode"":""62656""}]","[{""freeform"":""523 Pulaski St"",""locality"":""Lincoln"",""postcode"":""62656-2705"",""region"":""IL"",""country"":""US""}]"
1087,56a49b79498ea733b308ff6f,08f1ea51035b162d0343203da2b4dfcd,"[{""property"":"""",""dataset"":""FourSquare"",""record_id"":""56a49b79498ea733b308ff6f"",""update_time"":""2024-07-03T00:00:00.000"",""confidence"":1.0}]","[{""property"":"""",""dataset"":""meta"",""record_id"":""105991269465087"",""update_time"":""2025-01-06T08:00:00.000Z"",""confidence"":0.9544061302681992}]","{""primary"":""Al Pon de fero"",""common"":{},""rules"":[]}","{""primary"":""Al Pont De Fero""}","{""primary"":""Dining and Drinking > Bar"",""alternate"":[]}","{""primary"":""bar"",""alternate"":[""cafe"",""coffee_shop""]}",1.0,0.9544061302681992,[null],"[""http://negozi.sisal.com/punto-vendita/prata-di-pordenone-via-roma-116-bar-al-pont-de-fero""]","[null,null,null]","[""https://www.facebook.com/105991269465087""]",[null],,"[""394 3461 0268""]","[""+390434620720""]","{""wikidata"":"""",""names"":{""primary"":""Al Pon de fero"",""common"":{},""rules"":[]}}",,"[{""freeform"":""Via Roma 116"",""locality"":""Prata di Pordenone"",""region"":""Pordenone"",""country"":""IT""}]","[{""freeform"":""Via Roma, 116"",""locality"":""Prata di Pordenone"",""postcode"":""33080"",""region"":""36"",""country"":""IT""}]"
1088,5012ebaae4b0eba4bb8bec10,08f1ea3112774572035b62e8259ffacd,"[{""property"":"""",""dataset"":""FourSquare"",""record_id"":""5012ebaae4b0eba4bb8bec10"",""update_time"":""2024-07-03T00:00:00.000"",""confidence"":1.0}]","[{""property"":"""",""dataset"":""meta"",""record_id"":""325912028110722"",""update_time"":""2025-01-06T08:00:00.000Z"",""confidence"":0.9645127118644068}]","{""primary"":""Hotel New Zanarini"",""common"":{},""rules"":[]}","{""primary"":""Hotel Zanarini""}","{""primary"":""Travel and Transportation > Lodging > Hotel"",""alternate"":[]}","{""primary"":""hotel"",""alternate"":[""accommodation""]}",1.0,0.9645127118644068,"[""http://www.hotelnewzanarini.com""]","[""http://www.hotelnewzanarini.com""]","[null,""https://www.facebook.com/158219800873710"",null]","[""https://www.facebook.com/325912028110722""]","[""newzanarini@iper.net""]",,"[""395 4169 2862""]","[""+390541692862""]","{""wikidata"":"""",""names"":{""primary"":""Hotel New Zanarini"",""common"":{},""rules"":[]}}",,"[{""freeform"":""Viale Corridoni 16"",""locality"":""Riccione"",""region"":""Rimini"",""country"":""IT""}]","[{""freeform"":""Viale Filippo Corridoni, 16"",""locality"":""Riccione"",""postcode"":""47838"",""region"":""45"",""country"":""IT""}]"
1089,3859c97d27444dfbdc2ca01e,08f186b6ca96aac003075fe4e8c7df44,"[{""property"":"""",""dataset"":""FourSquare"",""record_id"":""3859c97d27444dfbdc2ca01e"",""update_time"":""2024-07-02T00:00:00.000"",""confidence"":1.0}]","[{""property"":"""",""dataset"":""meta"",""record_id"":""356305318305645"",""update_time"":""2025-01-06T08:00:00.000Z"",""confidence"":0.6214335421016005}]","{""primary"":""Quiksilver"",""common"":{},""rules"":[]}","{""primary"":""Quiksilver""}","{""primary"":""Retail > Fashion Retail > Clothing Store"",""alternate"":[]}","{""primary"":""clothing_store"",""alternate"":[""women's_clothing_store"",""cafe""]}",1.0,0.6214335421016005,"[""http://www.quiksilver.fr""]","[""https://www.quiksilver.fr/""]","[null,null,null]","[""https://www.facebook.com/356305318305645""]",[null],,"[""05 56 01 15 95""]","[""+33556389479""]","{""wikidata"":"""",""names"":{""primary"":""Quiksilver"",""common"":{},""rules"":[]}}","{""names"":{""primary"":""Quiksilver""}}","[{""freeform"":""1-3 rue des Trois Conils"",""locality"":""Bordeaux"",""region"":""Gironde"",""country"":""FR"",""postcode"":""33000""}]","[{""freeform"":""99 Rue Sainte-Catherine"",""locality"":""Bordeaux"",""postcode"":""33000"",""region"":""NAQ"",""country"":""FR""}]"
